time_id,hour,day,month,year,day_of_week
16755,14,10,2,2016,4
16756,22,28,2,2016,1
16757,18,13,6,2016,2
16758,20,15,2,2016,2
16759,9,29,2,2016,2
16760,9,3,3,2016,5
16761,4,13,8,2016,7
16762,23,24,4,2016,1
16763,21,13,6,2016,2
16764,14,21,3,2016,2
16765,16,13,10,2016,5
16766,21,2,1,2016,7
16767,17,5,7,2016,3
16768,23,5,7,2016,3
16769,9,7,8,2016,1
16770,0,13,8,2016,7
16771,12,24,8,2016,4
16772,19,24,8,2016,4
16773,14,2,4,2016,7
16774,12,10,1,2016,1
16775,21,19,1,2016,3
16776,18,19,1,2016,3
16777,8,19,1,2016,3
16778,9,25,1,2016,2
16779,12,25,1,2016,2
16780,17,26,1,2016,3
16781,15,27,1,2016,4
16782,12,26,1,2016,3
16783,11,17,2,2016,4
16784,12,17,2,2016,4
16785,13,8,3,2016,3
16786,19,8,3,2016,3
16787,22,8,3,2016,3
16788,1,18,3,2016,6
16789,18,3,2,2016,4
16790,15,18,3,2016,6
16791,1,25,3,2016,6
16792,18,26,1,2016,3
16793,14,10,5,2016,3
16794,20,23,3,2016,4
16795,22,31,3,2016,5
16796,19,7,4,2016,5
16797,8,7,4,2016,5
16798,21,12,4,2016,3
16799,0,13,4,2016,4
16800,18,12,4,2016,3
16801,22,13,4,2016,4
16802,2,12,4,2016,3
16803,16,7,5,2016,7
16804,10,14,5,2016,7
16805,18,13,5,2016,6
16806,3,14,5,2016,7
16807,2,21,5,2016,7
16808,3,29,5,2016,1
16809,18,29,5,2016,1
16810,23,29,5,2016,1
16811,13,30,5,2016,2
16812,18,30,5,2016,2
16813,4,4,6,2016,7
16814,5,4,6,2016,7
16815,11,4,6,2016,7
16816,0,2,5,2016,2
16817,21,19,4,2016,3
16818,17,11,11,2016,6
16819,12,28,3,2016,2
16820,17,8,5,2016,1
16821,0,25,4,2016,2
16822,15,10,6,2016,6
16823,12,29,6,2016,4
16824,6,1,8,2016,2
16825,19,27,1,2016,4
16826,20,17,2,2016,4
16827,0,8,3,2016,3
16828,20,2,4,2016,7
16829,13,11,3,2016,6
16830,17,11,3,2016,6
16831,22,11,3,2016,6
16832,23,11,3,2016,6
16833,3,18,3,2016,6
16834,18,18,3,2016,6
16835,14,25,3,2016,6
16836,0,2,4,2016,7
16837,13,8,4,2016,6
16838,20,8,4,2016,6
16839,2,10,4,2016,1
16840,9,10,4,2016,1
16841,15,10,4,2016,1
16842,19,10,4,2016,1
16843,12,4,6,2016,7
16844,22,4,6,2016,7
16845,23,13,2,2016,7
16846,23,20,3,2016,1
16847,19,12,6,2016,1
16848,18,21,3,2016,2
16849,12,4,7,2016,2
16850,9,21,2,2016,1
16851,20,20,4,2016,4
16852,12,23,2,2016,3
16853,11,25,3,2016,6
16854,9,23,3,2016,4
16855,6,19,3,2016,7
16856,15,19,5,2016,5
16857,21,31,3,2016,5
16858,2,1,4,2016,6
16859,7,8,2,2016,2
16860,2,22,5,2016,1
16861,12,20,4,2016,4
16862,3,5,4,2016,3
16863,7,5,4,2016,3
16864,11,23,1,2016,7
16865,8,5,4,2016,3
16866,22,6,4,2016,4
16867,17,7,4,2016,5
16868,17,6,1,2016,4
16869,12,6,1,2016,4
16870,20,11,1,2016,2
16871,18,11,1,2016,2
16872,18,13,1,2016,4
16873,5,29,1,2016,6
16874,15,29,1,2016,6
16875,4,31,1,2016,1
16876,18,31,1,2016,1
16877,14,31,1,2016,1
16878,10,4,2,2016,5
16879,23,5,2,2016,6
16880,6,20,2,2016,7
16881,9,20,2,2016,7
16882,22,10,4,2016,1
16883,22,11,4,2016,2
16884,16,10,1,2016,1
16885,19,10,1,2016,1
16886,20,10,1,2016,1
16887,1,26,1,2016,3
16888,9,27,1,2016,4
16889,22,17,2,2016,4
16890,9,11,3,2016,6
16891,14,18,3,2016,6
16892,20,18,3,2016,6
16893,7,25,3,2016,6
16894,4,8,4,2016,6
16895,12,8,4,2016,6
16896,3,10,4,2016,1
16897,0,11,4,2016,2
16898,7,20,4,2016,4
16899,23,20,4,2016,4
16900,19,27,4,2016,4
16901,5,1,5,2016,1
16902,23,2,4,2016,7
16903,8,27,1,2016,4
16904,6,27,1,2016,4
16905,1,8,3,2016,3
16906,17,10,1,2016,1
16907,8,25,1,2016,2
16908,20,26,1,2016,3
16909,11,27,1,2016,4
16910,18,27,1,2016,4
16911,17,27,1,2016,4
16912,18,8,3,2016,3
16913,9,7,9,2016,4
16914,20,14,9,2016,4
16915,15,14,10,2016,6
16916,13,17,10,2016,2
16917,10,30,4,2016,7
16918,23,6,5,2016,6
16919,8,22,5,2016,1
16920,0,22,5,2016,1
16921,20,22,5,2016,1
16922,0,23,5,2016,2
16923,5,24,5,2016,3
16924,0,24,5,2016,3
16925,17,1,4,2016,6
16926,3,23,4,2016,7
16927,8,31,3,2016,5
16928,20,21,4,2016,5
16929,13,31,3,2016,5
16930,13,21,4,2016,5
16931,14,24,5,2016,3
16932,1,31,3,2016,5
16933,14,21,4,2016,5
16934,9,13,6,2016,2
16935,21,1,4,2016,6
16936,14,16,6,2016,5
16937,20,5,4,2016,3
16938,2,3,1,2016,1
16939,17,2,4,2016,7
16940,23,21,6,2016,3
16941,22,5,4,2016,3
16942,19,2,4,2016,7
16943,18,17,5,2016,3
16944,10,13,8,2016,7
16945,19,13,8,2016,7
16946,23,7,8,2016,1
16947,14,16,8,2016,3
16948,11,16,8,2016,3
16949,17,16,8,2016,3
16950,0,23,8,2016,3
16951,22,23,8,2016,3
16952,21,16,8,2016,3
16953,16,13,8,2016,7
16954,18,4,3,2016,6
16955,11,4,3,2016,6
16956,12,6,5,2016,6
16957,19,15,2,2016,2
16958,15,23,8,2016,3
16959,9,24,8,2016,4
16960,10,7,9,2016,4
16961,16,14,9,2016,4
16962,5,15,10,2016,7
16963,17,20,4,2016,4
16964,2,8,3,2016,3
16965,11,1,5,2016,1
16966,13,20,4,2016,4
16967,10,1,5,2016,1
16968,11,19,6,2016,1
16969,4,15,10,2016,7
16970,21,15,10,2016,7
16971,1,17,10,2016,2
16972,6,17,10,2016,2
16973,15,15,10,2016,7
16974,8,17,10,2016,2
16975,13,6,11,2016,1
16976,16,14,11,2016,2
16977,0,15,11,2016,3
16978,8,14,11,2016,2
16979,17,17,11,2016,5
16980,3,13,3,2016,1
16981,1,13,3,2016,1
16982,4,13,3,2016,1
16983,19,13,3,2016,1
16984,21,13,3,2016,1
16985,3,4,4,2016,2
16986,13,14,4,2016,5
16987,18,15,4,2016,6
16988,18,22,4,2016,6
16989,9,24,4,2016,1
16990,18,24,4,2016,1
16991,18,30,4,2016,7
16992,16,6,5,2016,6
16993,21,6,5,2016,6
16994,21,23,5,2016,2
16995,12,24,5,2016,3
16996,11,31,5,2016,3
16997,21,5,7,2016,3
16998,16,7,7,2016,5
16999,22,4,2,2016,5
17000,12,7,2,2016,1
17001,13,7,2,2016,1
17002,16,13,2,2016,7
17003,16,14,2,2016,1
17004,0,15,2,2016,2
17005,10,21,6,2016,3
17006,0,3,1,2016,1
17007,15,7,4,2016,5
17008,0,7,7,2016,5
17009,21,7,4,2016,5
17010,2,7,7,2016,5
17011,13,4,1,2016,2
17012,17,6,3,2016,1
17013,22,4,1,2016,2
17014,16,4,2,2016,5
17015,15,7,7,2016,5
17016,11,15,2,2016,2
17017,22,6,1,2016,4
17018,21,11,4,2016,2
17019,11,20,4,2016,4
17020,19,11,6,2016,7
17021,17,1,1,2016,6
17022,14,15,1,2016,6
17023,14,22,1,2016,6
17024,2,14,2,2016,1
17025,20,14,2,2016,1
17026,3,21,2,2016,1
17027,7,21,2,2016,1
17028,6,21,2,2016,1
17029,21,21,2,2016,1
17030,7,23,2,2016,3
17031,15,6,3,2016,1
17032,4,4,4,2016,2
17033,17,4,1,2016,2
17034,11,4,4,2016,2
17035,18,4,4,2016,2
17036,13,22,4,2016,6
17037,11,24,4,2016,1
17038,0,11,1,2016,2
17039,17,11,1,2016,2
17040,11,13,1,2016,4
17041,2,13,1,2016,4
17042,16,20,1,2016,4
17043,15,20,1,2016,4
17044,13,23,1,2016,7
17045,1,29,1,2016,6
17046,12,29,1,2016,6
17047,17,29,1,2016,6
17048,19,29,1,2016,6
17049,17,31,1,2016,1
17050,21,31,1,2016,1
17051,23,31,1,2016,1
17052,0,12,2,2016,6
17053,1,20,2,2016,7
17054,2,20,2,2016,7
17055,2,28,2,2016,1
17056,15,18,1,2016,2
17057,6,9,2,2016,3
17058,21,27,2,2016,7
17059,12,3,1,2016,1
17060,3,5,3,2016,7
17061,20,20,3,2016,1
17062,9,14,4,2016,5
17063,22,13,3,2016,1
17064,18,13,3,2016,1
17065,2,13,3,2016,1
17066,16,6,2,2016,7
17067,11,7,2,2016,1
17068,3,3,1,2016,1
17069,2,20,4,2016,4
17070,3,13,8,2016,7
17071,6,4,4,2016,2
17072,16,4,4,2016,2
17073,21,5,2,2016,6
17074,9,3,1,2016,1
17075,1,15,4,2016,6
17076,15,6,1,2016,4
17077,11,3,1,2016,1
17078,19,15,4,2016,6
17079,3,11,1,2016,2
17080,1,15,1,2016,6
17081,0,20,1,2016,4
17082,13,20,1,2016,4
17083,0,23,1,2016,7
17084,3,23,1,2016,7
17085,2,31,1,2016,1
17086,16,31,1,2016,1
17087,12,3,3,2016,5
17088,20,19,4,2016,3
17089,15,11,2,2016,5
17090,17,27,2,2016,7
17091,23,28,3,2016,2
17092,22,5,2,2016,6
17093,3,12,2,2016,6
17094,13,28,2,2016,1
17095,19,20,2,2016,7
17096,19,21,3,2016,2
17097,1,13,1,2016,4
17098,14,23,1,2016,7
17099,2,29,1,2016,6
17100,17,12,2,2016,6
17101,17,29,2,2016,2
17102,5,5,3,2016,7
17103,12,20,3,2016,1
17104,9,21,3,2016,2
17105,9,29,3,2016,3
17106,21,29,3,2016,3
17107,16,5,4,2016,3
17108,21,29,2,2016,2
17109,11,23,3,2016,4
17110,6,23,3,2016,4
17111,10,24,3,2016,5
17112,15,29,3,2016,3
17113,2,31,3,2016,5
17114,3,31,3,2016,5
17115,4,31,3,2016,5
17116,7,31,3,2016,5
17117,19,6,2,2016,7
17118,0,7,2,2016,1
17119,1,7,2,2016,1
17120,4,7,2,2016,1
17121,10,6,2,2016,7
17122,21,6,2,2016,7
17123,3,15,2,2016,2
17124,19,14,2,2016,1
17125,19,4,3,2016,6
17126,23,4,3,2016,6
17127,12,6,3,2016,1
17128,22,6,3,2016,1
17129,2,6,3,2016,1
17130,8,14,4,2016,5
17131,10,15,4,2016,6
17132,15,15,4,2016,6
17133,12,21,4,2016,5
17134,22,21,4,2016,5
17135,10,26,2,2016,6
17136,14,9,4,2016,7
17137,2,21,4,2016,5
17138,18,26,2,2016,6
17139,4,22,4,2016,6
17140,12,18,2,2016,5
17141,9,22,4,2016,6
17142,9,7,1,2016,5
17143,18,21,4,2016,5
17144,23,23,4,2016,7
17145,19,24,4,2016,1
17146,0,10,1,2016,1
17147,13,25,1,2016,2
17148,13,10,1,2016,1
17149,22,7,1,2016,5
17150,9,24,2,2016,4
17151,9,2,3,2016,4
17152,19,24,1,2016,1
17153,10,2,3,2016,4
17154,16,17,3,2016,5
17155,8,6,1,2016,4
17156,1,11,1,2016,2
17157,0,13,1,2016,4
17158,9,13,1,2016,4
17159,20,13,1,2016,4
17160,20,20,1,2016,4
17161,22,29,5,2016,1
17162,8,5,2,2016,6
17163,12,5,2,2016,6
17164,20,5,2,2016,6
17165,1,7,4,2016,5
17166,20,7,4,2016,5
17167,13,7,4,2016,5
17168,20,21,5,2016,7
17169,12,21,5,2016,7
17170,18,5,2,2016,6
17171,20,27,2,2016,7
17172,23,27,2,2016,7
17173,17,3,3,2016,5
17174,3,2,7,2016,7
17175,23,12,8,2016,6
17176,12,15,2,2016,2
17177,11,6,5,2016,6
17178,1,6,5,2016,6
17179,14,23,4,2016,7
17180,10,23,4,2016,7
17181,1,22,5,2016,1
17182,9,19,1,2016,3
17183,3,25,1,2016,2
17184,20,25,1,2016,2
17185,11,26,1,2016,3
17186,12,25,3,2016,6
17187,3,19,1,2016,3
17188,23,10,1,2016,1
17189,17,20,5,2016,6
17190,23,4,7,2016,2
17191,19,22,1,2016,6
17192,14,3,2,2016,4
17193,23,3,2,2016,4
17194,5,6,2,2016,7
17195,17,13,2,2016,7
17196,16,21,2,2016,1
17197,2,23,2,2016,3
17198,19,23,2,2016,3
17199,15,4,3,2016,6
17200,3,20,12,2015,1
17201,4,16,8,2016,3
17202,6,8,8,2016,2
17203,2,27,2,2016,7
17204,0,1,2,2016,2
17205,21,16,4,2016,7
17206,0,6,4,2016,4
17207,15,12,4,2016,3
17208,17,12,4,2016,3
17209,13,13,4,2016,4
17210,20,12,4,2016,3
17211,3,7,5,2016,7
17212,14,7,5,2016,7
17213,1,13,5,2016,6
17214,12,13,5,2016,6
17215,14,21,5,2016,7
17216,18,21,5,2016,7
17217,20,4,6,2016,7
17218,19,12,8,2016,6
17219,17,12,8,2016,6
17220,11,13,8,2016,7
17221,12,13,8,2016,7
17222,12,7,8,2016,1
17223,23,22,5,2016,1
17224,14,13,5,2016,6
17225,14,14,5,2016,7
17226,2,29,5,2016,1
17227,4,29,5,2016,1
17228,10,29,5,2016,1
17229,21,29,5,2016,1
17230,14,30,5,2016,2
17231,3,30,5,2016,2
17232,17,20,12,2016,3
17233,7,5,1,2017,5
17234,16,4,6,2016,7
17235,23,21,2,2017,3
17236,9,22,1,2017,1
17237,20,23,8,2016,3
17238,8,22,2,2017,4
17239,11,11,7,2016,2
17240,3,14,2,2017,3
17241,18,4,8,2017,6
17242,23,23,8,2016,3
17243,20,16,3,2017,5
17244,1,6,6,2016,2
17245,11,14,2,2017,3
17246,1,24,3,2017,6
17247,21,23,8,2016,3
17248,21,24,8,2016,4
17249,5,6,6,2016,2
17250,6,6,6,2016,2
17251,11,6,6,2016,2
17252,15,6,6,2016,2
17253,16,27,5,2016,6
17254,0,9,6,2016,5
17255,20,4,8,2016,5
17256,11,11,5,2016,4
17257,23,18,6,2016,7
17258,12,22,5,2016,1
17259,15,31,5,2016,3
17260,20,31,5,2016,3
17261,12,16,6,2016,5
17262,21,16,6,2016,5
17263,0,5,7,2016,3
17264,1,18,8,2016,5
17265,1,16,7,2016,7
17266,20,17,10,2016,2
17267,18,5,4,2016,3
17268,10,5,7,2016,3
17269,0,14,7,2016,5
17270,7,3,2,2016,4
17271,15,14,7,2016,5
17272,19,7,8,2016,1
17273,17,8,8,2016,2
17274,8,8,8,2016,2
17275,23,13,8,2016,7
17276,3,16,8,2016,3
17277,11,18,3,2016,6
17278,8,1,4,2016,6
17279,22,1,4,2016,6
17280,2,2,4,2016,7
17281,20,1,4,2016,6
17282,19,1,4,2016,6
17283,8,8,4,2016,6
17284,6,9,5,2016,2
17285,9,11,4,2016,2
17286,18,11,4,2016,2
17287,14,17,4,2016,1
17288,0,20,4,2016,4
17289,15,20,4,2016,4
17290,9,20,4,2016,4
17291,23,11,5,2016,4
17292,15,11,5,2016,4
17293,20,11,5,2016,4
17294,16,4,3,2017,7
17295,2,4,3,2017,7
17296,18,5,8,2016,6
17297,13,6,6,2016,2
17298,21,6,6,2016,2
17299,0,8,6,2016,4
17300,9,8,6,2016,4
17301,9,6,6,2016,2
17302,4,22,6,2016,4
17303,2,23,6,2016,5
17304,8,23,6,2016,5
17305,19,6,7,2016,4
17306,14,21,7,2016,5
17307,20,21,7,2016,5
17308,12,23,7,2016,7
17309,17,23,7,2016,7
17310,23,5,8,2016,6
17311,2,14,8,2016,1
17312,17,14,8,2016,1
17313,16,14,8,2016,1
17314,11,15,8,2016,2
17315,13,16,8,2016,3
17316,10,23,8,2016,3
17317,16,17,11,2016,5
17318,20,17,11,2016,5
17319,23,24,8,2016,4
17320,21,7,4,2017,6
17321,13,18,8,2016,5
17322,22,21,12,2016,4
17323,18,17,11,2016,5
17324,0,21,7,2016,5
17325,15,15,11,2016,3
17326,21,5,4,2016,3
17327,21,7,9,2016,4
17328,6,14,9,2016,4
17329,3,15,10,2016,7
17330,13,15,10,2016,7
17331,22,6,11,2016,1
17332,12,14,11,2016,2
17333,11,14,11,2016,2
17334,3,21,6,2016,3
17335,0,15,4,2016,6
17336,22,21,6,2016,3
17337,11,15,11,2016,3
17338,10,17,11,2016,5
17339,16,7,11,2016,2
17340,17,15,11,2016,3
17341,23,15,11,2016,3
17342,0,17,11,2016,5
17343,11,17,11,2016,5
17344,1,23,11,2016,4
17345,19,6,12,2016,3
17346,11,23,12,2016,6
17347,20,23,12,2016,6
17348,10,22,6,2017,5
17349,10,20,9,2016,3
17350,23,20,9,2016,3
17351,13,21,9,2016,4
17352,0,19,10,2016,4
17353,12,19,10,2016,4
17354,0,2,11,2016,4
17355,6,2,11,2016,4
17356,17,27,11,2016,1
17357,1,12,12,2016,2
17358,16,12,12,2016,2
17359,18,13,12,2016,3
17360,23,13,12,2016,3
17361,3,22,12,2016,5
17362,3,19,10,2016,4
17363,22,11,8,2016,5
17364,21,26,8,2016,6
17365,19,5,8,2016,6
17366,4,5,8,2016,6
17367,0,15,8,2016,2
17368,3,15,8,2016,2
17369,10,15,8,2016,2
17370,2,25,8,2016,5
17371,17,25,8,2016,5
17372,12,5,9,2016,2
17373,18,15,9,2016,5
17374,4,17,9,2016,7
17375,2,21,3,2016,2
17376,23,23,3,2016,4
17377,12,31,3,2016,5
17378,15,6,9,2016,3
17379,20,6,9,2016,3
17380,14,9,10,2016,1
17381,15,12,8,2016,6
17382,13,19,9,2016,2
17383,10,9,9,2016,6
17384,12,21,1,2017,7
17385,1,24,12,2016,7
17386,8,24,12,2016,7
17387,23,24,12,2016,7
17388,15,24,12,2016,7
17389,2,22,1,2017,1
17390,11,21,6,2016,3
17391,22,13,8,2016,7
17392,20,22,2,2017,4
17393,12,16,3,2017,5
17394,1,14,2,2017,3
17395,11,22,2,2017,4
17396,16,22,2,2017,4
17397,13,22,2,2017,4
17398,13,16,3,2017,5
17399,14,16,3,2017,5
17400,18,16,3,2017,5
17401,14,30,4,2016,7
17402,15,6,5,2016,6
17403,0,31,1,2016,1
17404,19,7,9,2016,4
17405,15,4,8,2016,5
17406,19,17,11,2016,5
17407,9,18,8,2016,5
17408,15,15,4,2017,7
17409,18,6,4,2016,4
17410,18,11,5,2016,4
17411,9,5,4,2016,3
17412,16,23,11,2016,4
17413,15,25,11,2016,6
17414,3,18,9,2016,1
17415,11,15,10,2016,7
17416,19,23,7,2016,7
17417,7,12,4,2016,3
17418,15,18,5,2017,5
17419,15,23,11,2016,4
17420,16,25,11,2016,6
17421,22,20,9,2016,3
17422,18,17,10,2016,2
17423,16,9,2,2016,3
17424,22,27,2,2016,7
17425,10,1,3,2016,3
17426,20,21,1,2016,5
17427,14,30,3,2016,4
17428,1,14,1,2016,5
17429,21,28,1,2016,5
17430,23,30,1,2016,7
17431,23,27,6,2016,2
17432,18,28,6,2016,3
17433,15,28,6,2016,3
17434,23,25,3,2016,6
17435,7,1,4,2016,6
17436,19,8,4,2016,6
17437,20,10,4,2016,1
17438,0,25,6,2016,7
17439,10,11,6,2016,7
17440,7,11,4,2016,2
17441,19,17,4,2016,1
17442,3,20,4,2016,4
17443,19,20,4,2016,4
17444,22,20,4,2016,4
17445,7,2,6,2016,5
17446,16,1,5,2016,1
17447,10,9,5,2016,2
17448,19,9,5,2016,2
17449,22,12,5,2016,5
17450,11,11,6,2016,7
17451,0,27,2,2016,7
17452,20,9,1,2016,7
17453,0,1,8,2016,2
17454,23,5,11,2016,7
17455,8,8,2,2016,2
17456,15,20,5,2016,6
17457,22,4,7,2016,2
17458,0,4,11,2016,6
17459,16,2,3,2016,4
17460,10,13,3,2016,1
17461,14,6,11,2016,1
17462,9,7,11,2016,2
17463,5,14,11,2016,2
17464,10,15,11,2016,3
17465,2,23,11,2016,4
17466,20,23,11,2016,4
17467,11,25,11,2016,6
17468,10,25,11,2016,6
17469,19,25,11,2016,6
17470,0,16,12,2016,6
17471,10,26,12,2016,2
17472,15,5,1,2017,5
17473,12,22,1,2017,1
17474,17,19,1,2016,3
17475,17,25,1,2016,2
17476,15,10,10,2016,2
17477,23,18,8,2016,5
17478,2,27,1,2016,4
17479,10,25,1,2016,2
17480,16,27,1,2016,4
17481,20,8,3,2016,3
17482,16,11,3,2016,6
17483,15,13,4,2016,4
17484,21,13,4,2016,4
17485,2,7,5,2016,7
17486,17,7,5,2016,7
17487,19,1,6,2017,5
17488,13,14,8,2016,1
17489,0,10,10,2016,2
17490,18,23,11,2016,4
17491,15,5,9,2016,2
17492,15,6,12,2016,3
17493,13,13,10,2016,5
17494,22,12,10,2016,4
17495,1,25,11,2016,6
17496,18,16,9,2016,6
17497,9,19,10,2016,4
17498,18,23,12,2016,6
17499,0,8,12,2016,5
17500,12,13,4,2016,4
17501,7,18,10,2016,3
17502,1,6,11,2016,1
17503,9,9,5,2017,3
17504,13,19,10,2016,4
17505,20,24,12,2016,7
17506,3,8,12,2016,5
17507,19,13,4,2016,4
17508,18,8,6,2016,4
17509,22,8,6,2016,4
17510,23,23,6,2016,5
17511,15,24,6,2016,6
17512,0,6,7,2016,4
17513,11,23,7,2016,7
17514,7,23,7,2016,7
17515,15,5,8,2016,6
17516,1,14,8,2016,1
17517,15,24,5,2016,3
17518,1,7,4,2017,6
17519,17,6,4,2017,5
17520,4,8,4,2017,7
17521,2,16,4,2017,1
17522,0,7,11,2016,2
17523,7,21,6,2016,3
17524,19,6,5,2016,6
17525,10,14,11,2016,2
17526,18,14,11,2016,2
17527,12,15,11,2016,3
17528,14,17,11,2016,5
17529,9,6,12,2016,3
17530,22,6,12,2016,3
17531,22,16,12,2016,6
17532,6,23,12,2016,6
17533,21,23,12,2016,6
17534,18,18,9,2016,1
17535,9,21,9,2016,4
17536,20,21,9,2016,4
17537,12,4,10,2016,3
17538,2,10,10,2016,2
17539,4,10,10,2016,2
17540,6,13,10,2016,5
17541,0,13,10,2016,5
17542,10,13,10,2016,5
17543,18,19,10,2016,4
17544,13,2,11,2016,4
17545,21,2,11,2016,4
17546,16,2,11,2016,4
17547,2,27,11,2016,1
17548,4,27,11,2016,1
17549,0,13,12,2016,3
17550,15,13,12,2016,3
17551,17,13,4,2017,5
17552,12,29,7,2016,6
17553,7,11,8,2016,5
17554,14,11,8,2016,5
17555,8,14,8,2016,1
17556,8,25,8,2016,5
17557,7,5,9,2016,2
17558,2,5,9,2016,2
17559,10,15,9,2016,5
17560,19,15,9,2016,5
17561,16,16,9,2016,6
17562,21,24,6,2016,6
17563,20,18,8,2017,6
17564,23,16,9,2016,6
17565,0,9,10,2016,1
17566,2,9,10,2016,1
17567,4,9,10,2016,1
17568,22,9,10,2016,1
17569,18,21,7,2016,5
17570,2,23,7,2016,7
17571,21,23,7,2016,7
17572,17,15,8,2016,2
17573,21,5,9,2016,2
17574,3,26,3,2016,7
17575,18,25,5,2016,4
17576,4,9,6,2016,5
17577,7,22,4,2017,7
17578,16,31,7,2017,2
17579,13,12,10,2016,4
17580,7,25,12,2016,1
17581,20,25,12,2016,1
17582,5,26,12,2016,2
17583,2,5,1,2017,5
17584,19,6,11,2016,1
17585,9,26,8,2017,7
17586,17,19,10,2016,4
17587,4,25,12,2016,1
17588,10,8,12,2016,5
17589,19,10,11,2017,6
17590,12,27,11,2016,1
17591,12,1,1,2016,6
17592,22,25,12,2016,1
17593,11,11,12,2017,2
17594,4,16,12,2016,6
17595,16,15,11,2016,3
17596,15,27,11,2016,1
17597,9,21,12,2016,4
17598,21,5,1,2017,5
17599,12,26,4,2017,4
17600,8,23,12,2016,6
17601,14,3,6,2016,6
17602,11,16,11,2016,4
17603,0,20,4,2017,5
17604,5,14,2,2017,3
17605,19,18,5,2017,5
17606,13,13,11,2016,1
17607,17,24,12,2016,7
17608,23,25,12,2016,1
17609,23,15,1,2017,1
17610,4,22,1,2017,1
17611,19,1,2,2017,4
17612,20,1,2,2017,4
17613,20,7,7,2016,5
17614,13,7,7,2016,5
17615,17,14,7,2016,5
17616,4,7,8,2016,1
17617,8,7,8,2016,1
17618,15,8,8,2016,2
17619,1,16,8,2016,3
17620,19,23,8,2016,3
17621,17,14,9,2016,4
17622,7,14,9,2016,4
17623,19,14,10,2016,6
17624,14,13,4,2016,4
17625,13,24,3,2016,5
17626,0,7,5,2016,7
17627,9,13,5,2016,6
17628,22,14,5,2016,7
17629,17,14,5,2016,7
17630,18,14,5,2016,7
17631,12,29,5,2016,1
17632,23,23,1,2016,7
17633,17,29,5,2016,1
17634,7,6,6,2016,2
17635,1,22,6,2016,4
17636,21,23,6,2016,5
17637,5,25,5,2016,4
17638,17,16,4,2016,7
17639,2,27,4,2016,4
17640,5,26,5,2016,5
17641,1,12,6,2016,1
17642,4,19,6,2016,1
17643,0,11,8,2016,5
17644,14,26,8,2016,6
17645,22,26,8,2016,6
17646,4,18,9,2016,1
17647,13,18,9,2016,1
17648,19,18,9,2016,1
17649,0,14,4,2017,6
17650,18,15,10,2016,7
17651,0,17,10,2016,2
17652,2,17,10,2016,2
17653,15,7,11,2016,2
17654,17,7,11,2016,2
17655,12,9,4,2016,7
17656,19,16,11,2016,4
17657,15,29,9,2017,6
17658,9,9,6,2017,6
17659,13,26,4,2016,3
17660,0,6,2,2017,2
17661,15,25,8,2016,5
17662,9,25,8,2016,5
17663,5,5,9,2016,2
17664,20,5,9,2016,2
17665,23,5,9,2016,2
17666,12,6,9,2016,3
17667,11,15,9,2016,5
17668,19,16,9,2016,6
17669,4,8,10,2016,7
17670,16,8,10,2016,7
17671,18,9,10,2016,1
17672,11,25,10,2016,3
17673,22,31,10,2016,2
17674,18,24,11,2016,5
17675,15,26,11,2016,7
17676,14,9,12,2016,6
17677,9,1,12,2016,5
17678,14,20,2,2017,2
17679,1,27,2,2017,2
17680,17,27,2,2017,2
17681,2,28,2,2017,3
17682,21,28,2,2017,3
17683,13,28,2,2017,3
17684,13,27,2,2017,2
17685,2,5,3,2017,1
17686,7,5,3,2017,1
17687,0,11,3,2017,7
17688,6,19,6,2016,1
17689,18,19,6,2016,1
17690,23,5,3,2017,1
17691,12,21,9,2016,4
17692,16,11,4,2017,3
17693,5,25,6,2016,7
17694,1,27,6,2016,2
17695,23,28,6,2016,3
17696,2,29,7,2016,6
17697,2,18,8,2016,5
17698,16,18,8,2016,5
17699,14,30,3,2017,5
17700,8,1,3,2016,3
17701,22,22,4,2017,7
17702,21,26,6,2017,2
17703,2,16,7,2017,1
17704,2,24,3,2017,6
17705,12,24,3,2017,6
17706,21,8,4,2017,7
17707,3,15,4,2017,7
17708,2,7,5,2017,1
17709,9,16,5,2017,3
17710,12,16,5,2017,3
17711,20,25,6,2017,1
17712,4,26,6,2017,2
17713,16,8,7,2017,7
17714,4,8,8,2017,3
17715,6,10,8,2017,5
17716,5,25,8,2017,6
17717,18,25,11,2016,6
17718,22,16,3,2017,5
17719,20,16,4,2017,1
17720,1,15,4,2017,7
17721,14,14,12,2016,4
17722,22,16,2,2017,5
17723,9,29,5,2016,1
17724,22,30,5,2016,2
17725,12,6,6,2016,2
17726,18,6,6,2016,2
17727,14,6,6,2016,2
17728,8,14,6,2016,3
17729,12,14,6,2016,3
17730,13,7,5,2016,7
17731,18,14,6,2016,3
17732,12,23,6,2016,5
17733,17,22,6,2016,4
17734,7,24,6,2016,6
17735,5,26,11,2016,7
17736,0,7,4,2017,6
17737,1,26,6,2017,2
17738,12,1,6,2016,4
17739,9,4,11,2017,7
17740,0,27,6,2017,3
17741,4,8,7,2017,7
17742,18,8,7,2017,7
17743,12,8,7,2017,7
17744,4,19,8,2017,7
17745,21,19,8,2017,7
17746,2,24,8,2017,5
17747,3,25,8,2017,6
17748,22,25,8,2017,6
17749,9,15,1,2017,1
17750,14,2,1,2017,2
17751,12,4,2,2017,7
17752,21,4,3,2017,7
