event_id,make,model,bike_type,colour,speed,cost,status
196923,GT,TRANSEO 4.0,OT,SIL,8,900,STOLEN
196924,OT,,OT,OTH,1,2000,STOLEN
196925,OT,,OT,PNK,1,550,STOLEN
196926,OT,,MT,BLKGRY,6,0,STOLEN
196927,NO,YORKVILLE,RG,BLK,21,550,STOLEN
196928,OT,JETTI,EL,YEL,32,1250,STOLEN
196929,CC,STATIC,MT,YEL,10,400,STOLEN
196930,TR,,OT,SIL,8,800,STOLEN
196931,TR,,OT,BLK,27,950,STOLEN
196932,OT,HYBRID,RG,BLU,21,500,STOLEN
196933,GI,EXPRESSWAY 1,FO,BLK,12,733.36,STOLEN
196934,TR,NAVIGATOR 2.0,MT,BLK,21,700,STOLEN
196935,TREK,LEXA,RG,PLE,12,800,STOLEN
196936,OT,2010HAUL 1 STEP,OT,CRM,16,450,STOLEN
196937,UK,,RG,BLK,18,350,STOLEN
196938,RA,REVENINO,RC,BLK,9,150,STOLEN
196939,UK,SIMS SEA BREEZE,OT,BLK,7,500,STOLEN
196940,RM,RC LE,TO,MRN,27,800,STOLEN
196941,NO,NITRO NINER,MT,LBL,27,1100,STOLEN
196942,TR,7.1F,MT,BLK,10,527,STOLEN
196943,OT,VENTURA SPORT F,RC,PNK,10,750,STOLEN
196944,SU,SC 700C TEMPO,RC,SIL,21,350,STOLEN
196945,GI,PISTOL 2,MT,GRY,21,500,STOLEN
196946,OT,ACCENT (I THINK,MT,WHI,38,900,STOLEN
196947,OT,ASPECT 740,MT,GRY,38,900,STOLEN
196948,OT,JAMIS TRAIL X2,MT,PLE,8,350,STOLEN
196949,GT,GT TRANSEO 4.0,RG,WHI,8,600,STOLEN
196950,OT,JAMIS TRAIL X2,MT,PLE,8,350,STOLEN
196951,GT,GT TRANSEO 4.0,RG,WHI,8,600,STOLEN
196952,OT,,TO,LGR,7,250,STOLEN
196953,UK,,MT,,5,400,STOLEN
196954,GI,,OT,,21,500,STOLEN
196955,FJ,DECLARATION,RG,GRY,1,600,STOLEN
196956,TR,8.3 DS,OT,BLK,8,750,STOLEN
196957,OT,,TR,RED,1,150,STOLEN
196958,TR,X-CALIBER 9 201,MT,BLK,30,1800,STOLEN
196959,UK,700C 1-SP FIX P,MT,BLK,20,361.58,STOLEN
196960,OT,DUKE,RG,BLK,1,500,STOLEN
196961,SU,VICE,MT,BLK,18,150,STOLEN
196962,OT,THE DUKE,RG,BLK,1,500,STOLEN
196963,OT,OREGON,MT,BLK,21,269.99,STOLEN
196964,FJ,,RG,ONG,1,800,STOLEN
196965,GI,15 ESCAPE,RG,GRY,21,552.77,STOLEN
196966,GI,,TO,,21,450,STOLEN
196967,SC,VOLARE 1200,RG,RED,21,349.99,STOLEN
196968,OT,X-BOW ALL ROAD,RC,GRY,28,1650,STOLEN
196969,UK,HYBRID,RG,WHI,8,600,STOLEN
196970,UK,,MT,BLU,25,300,STOLEN
196971,GI,FAST ROAD,OT,BLK,20,1500,STOLEN
196972,OT,,MT,GRY,24,200,STOLEN
196973,UK,,EL,BLK,32,2000,STOLEN
196974,OT,ANNEX 700C,RG,BLK,7,329,STOLEN
196975,OT,VITA STEP-THROU,RG,BLK,24,700,STOLEN
196976,OT,,MT,BLU,5,150,STOLEN
196977,OT,J14 DXT SPORT,MT,BLK,24,600,STOLEN
196978,TR,,MT,,24,500,STOLEN
196979,OT,LARGO,TO,DGR,21,1100,STOLEN
196980,NO,INDIE,RG,BLK,24,597,STOLEN
196981,NO,MOUNTAINEER SL,MT,TRQ,18,0,STOLEN
196982,NO,,RG,LGR,24,450,STOLEN
196983,OT,URBAN,EL,BLK,1,1000,STOLEN
196984,NO,A4 FORMA,OT,WHI,21,800,STOLEN
196985,NA,,MT,,18,299,STOLEN
196986,UK,,RG,BRZ,8,800,STOLEN
196987,UK,,TO,GRY,21,500,STOLEN
196988,NO,CHARGER,MT,GRN,27,800,STOLEN
196989,CA,QUICK 4W,RG,GRY,24,750,STOLEN
196990,NO,HEART,RG,BLK,1,415,STOLEN
196991,UK,,TO,BLU,9,1000,STOLEN
196992,UK,,RG,BLK,9,2000,STOLEN
196993,TR,2012 TREK 7.5 F,TO,BLK,9,2000,STOLEN
196994,SU,,RG,BLK,12,200,STOLEN
196995,SU,8 TEAM,RG,WHI,15,130,STOLEN
196996,OT,ROAD RUNNER,SC,BLK,32,1600,STOLEN
196997,UK,CRUISER,TO,RED,1,500,STOLEN
196998,CA,,RG,,5,80,STOLEN
196999,FJ,,RC,,1,700,STOLEN
197000,FELT,15V110F,RG,WHI,24,700,STOLEN
197001,OT,15V110F,RG,WHI,24,700,STOLEN
197002,KO,CALDERA,MT,DGR,18,1350,STOLEN
197003,OT,ANNEX,RG,BLK,7,300,STOLEN
197004,OT,ANNEX,RG,BLK,7,300,STOLEN
197005,GI,ESCAPE XL,RG,BLK,21,500,STOLEN
197006,OT,LIVE WIRE,EL,BLK,32,1400,STOLEN
197007,SC,HYBRID,RG,PLE,21,300,STOLEN
197008,UK,,MT,DGR,12,600,STOLEN
197009,UK,HOTROCK,MT,LGR,6,356.99,STOLEN
197010,OT,,BM,LGR,1,150,STOLEN
197011,SU,,RG,GRY,6,100,STOLEN
197012,SPECIALIZED,VITA STEP,OT,WHI,8,600,STOLEN
197013,KO,,MT,WHI,30,1000,STOLEN
197014,OT,DAYMAK DAYTONA,EL,MRN,32,1600,STOLEN
197015,GI,SEEK 0 M ANO SI,MT,SIL,8,1700,STOLEN
197016,OT,,RG,BLU,10,200,STOLEN
197017,EM,MAX,OT,BLK,1,1200,STOLEN
197018,CA,,RC,BLK,22,1600,STOLEN
197019,GI,2014 TEMPT,MT,,24,575,STOLEN
197020,RA,RECORD,RG,LBL,10,0,STOLEN
197021,OT,MILAN-2,RG,LGR,1,100,STOLEN
197022,GI,ROAM 2,OT,BLU,27,917.67,STOLEN
197023,TR,,OT,WHI,10,500,STOLEN
197024,TR,,OT,RED,10,500,STOLEN
197025,GI,,MT,BLK,21,500,STOLEN
197026,CC,,MT,GRY,21,300,STOLEN
197027,GI,,RG,,18,500,STOLEN
197028,EM,EBIKE - URBAN,SC,WHI,32,1400,STOLEN
197029,TR,MADONE 3.1 WSD,RC,LGR,30,1900,STOLEN
197030,OT,VENTURA - SPORT,RC,BLK,14,800,STOLEN
197031,OT,756,MT,BLU,24,1200,STOLEN
197032,OT,TOSCANNA 300,TO,SIL,24,800,STOLEN
197033,OT,J105600021,RG,GRY,7,998,STOLEN
197034,OT,CASATI MONZA,RC,TRQ,10,1500,STOLEN
197035,GI,,MT,LGR,3,1000,STOLEN
197036,OT,CACTUS,MT,GRN,18,0,STOLEN
197037,OT,HYPER SPINNER P,BM,BLK,1,150,STOLEN
197038,GI,ROAM 1,MT,GRY,30,800,STOLEN
197039,OT,ROADSTER CLASSI,RG,BGE,1,500,STOLEN
197040,GI,,MT,,10,500,STOLEN
197041,UK,E-BIKE,EL,PNK,31,1300,STOLEN
197042,BI,,RC,,18,2500,STOLEN
197043,OT,,RG,,12,1000,STOLEN
197044,BI,,RG,,12,700,RECOVERED
197045,OT,16 SPEED BIKE,RC,GRN,16,800,STOLEN
197046,TR,2010 7.2 FX WSD,RG,BLU,24,400,STOLEN
197047,TR,,MT,GRY,21,400,STOLEN
197048,OT,ITALIA 500W,EL,BLU,37,1000,STOLEN
197049,OT,ITALIA 500W,EL,BLU,37,1000,STOLEN
197050,TR,ALLANT,RG,DBL,7,600,STOLEN
197051,GI,DEFY 3,RC,BLK,16,1200,STOLEN
197052,OT,,FO,RED,3,200,STOLEN
197053,KO,DEW,RG,BLK,13,250,STOLEN
197054,SC,,RG,BLK,10,200,STOLEN
197055,SC,,RG,,10,200,STOLEN
197056,GT,AVALANCHE 0.0,MT,RED,24,0,STOLEN
197057,OT,CROSSTRAIL,MT,SIL,9,750,STOLEN
197058,RA,,TO,LBL,8,130,STOLEN
197059,OT,"S3/GREY/26""""",RG,GRY,8,2100,STOLEN
197060,OT,3 SPEED ROADSTE,RG,BLK,3,900,STOLEN
197061,DB,SORRENTO,MT,SIL,21,350,STOLEN
197062,NO,INDIE 4,RG,BLK,24,300,STOLEN
197063,OT,,MT,BRN,18,0,STOLEN
197064,TR,7.3 FX WSD 2013,OT,BLK,27,400,STOLEN
197065,FJ,FUJI TRACK CLAS,RG,BLK,1,600,STOLEN
197066,FJ,,OT,BLK,1,600,STOLEN
197067,UK,WALD 198GB MULT,RG,BLU,7,700,STOLEN
197068,KO,2015 DEW PLUS,RG,BLK,18,749.99,STOLEN
197069,UK,,MT,DBL,15,0,STOLEN
197070,OT,ST TROPEZ SM-BL,OT,BLK,8,600,STOLEN
197071,UK,,MT,GRN,30,600,STOLEN
197072,OT,,MT,DGR,40,600,STOLEN
197073,SC,TESLIN,MT,PLE,21,600,STOLEN
197074,OT,UNO,OT,BLK,1,300,STOLEN
197075,GI,,MT,SIL,18,165,STOLEN
197076,OT,STUMP JUMPER,MT,ONG,18,600,STOLEN
197077,KH,,RG,BLK,3,500,STOLEN
197078,GT,,MT,OTH,8,500,STOLEN
197079,SU,VICE,MT,,18,0,STOLEN
197080,NO,0902012-13-S-01,BM,BLK,1,457.65,STOLEN
197081,OT,,OT,DBL,1,500,STOLEN
197082,UK,EBS COMP 44,MT,BLK,24,700,STOLEN
197083,GI,PEGASUS,OT,BLK,27,1000,STOLEN
197084,SC,,RG,RED,12,399.99,STOLEN
197085,UK,,SC,BLK,34,800,STOLEN
197086,BI,STRADA 86,RC,PNK,12,600,STOLEN
197087,SU,SUPERCYCLE 1800,MT,PLE,18,100,STOLEN
197088,UK,TOWNIE,RG,BLK,14,0,STOLEN
197089,GI,THRIVE,RG,LBL,8,1600,STOLEN
197090,OT,10 VITA,RC,SIL,35,758.59,STOLEN
197091,GI,ESCAPE RX 2014,OT,GRY,10,1175,STOLEN
197092,OT,,MT,BLK,7,900,STOLEN
197093,UK,X470 IM,OT,BLK,20,200,STOLEN
197094,NO,"INDIE 8IGH 18""""",RG,GRY,8,800,STOLEN
197095,OT,Z4 DISC,RC,SIL,22,2750,STOLEN
197096,NO,CITY GLIDE,RG,BLK,7,550,STOLEN
197097,UK,,MT,GRY,28,3000,STOLEN
197098,OT,,RG,,1,100,STOLEN
197099,OT,,MT,RED,5,120,STOLEN
197100,EM,,EL,BLK,30,1600,STOLEN
197101,SC,SCHWINN CIRCUIT,RG,DBL,24,400,STOLEN
197102,DB,,MT,,5,100,STOLEN
197103,SU,CLASSIC,RG,RED,25,0,STOLEN
197104,OT,,EL,ONG,31,600,STOLEN
197105,OT,,EL,RED,30,1150,STOLEN
197106,GT,PALOMAR,MT,BLU,21,800,STOLEN
197107,GT,,MT,BLU,21,800,STOLEN
197108,OT,CX2,OT,WHI,20,1000,STOLEN
197109,RM,,OT,BLK,10,500,STOLEN
197110,CC,PRESTO,RC,WHI,21,500,STOLEN
197111,TR,TREK 4500,MT,BLK,24,1000,STOLEN
197112,TR,"2013 FX 7.1 20""""",RG,BLK,21,688,STOLEN
197113,MA,MUIRWOODS,OT,BLK,8,900,STOLEN
197114,FJ,FEATHER,RC,BLK,1,850,STOLEN
197115,NO,"NORCO """"DIVA""""",RG,DBL,18,323,STOLEN
197116,NO,,OT,LBL,18,350,STOLEN
197117,TR,LEXA,RC,BLK,12,2239.61,STOLEN
197118,CA,SYNAPSE,RC,WHI,12,2936.98,STOLEN
197119,UK,ESSENZA /  OV90,OT,RED,14,500,STOLEN
197120,OT,LONG HAUL TRUCK,TO,BLK,27,1600,STOLEN
197121,MA,RAVEENA,RG,DBL,8,920,STOLEN
197122,SC,,MT,BLU,21,,STOLEN
197123,CC,,RG,RED,3,650,STOLEN
197124,OT,,RG,BLK,10,900,STOLEN
197125,UK,EM355,EL,,30,1200,STOLEN
197126,RM,VAPOR,MT,YEL,27,700,STOLEN
197127,UK,EXIT-UPTOWN,RG,BLU,18,600,STOLEN
197128,OT,,RG,BLK,1,350,STOLEN
197129,RA,BACK ALLEY,RG,BLK,1,502,RECOVERED
197130,SU,,RG,RED,10,130,STOLEN
197131,SU,,MT,PNK,4,150,STOLEN
197132,OT,,TR,RED,1,189.99,STOLEN
197133,GI,SEEK 0,RG,DGR,8,1500,STOLEN
197134,OT,OCHO,RG,BLK,8,1150,STOLEN
197135,UK,MIELE,RC,BLK,12,350,STOLEN
197136,OT,S2,RC,RED,20,5000,STOLEN
197137,OT,CROSSTRAIL ELIT,RG,GRY,20,1000,STOLEN
197138,CC,PRESTO 700CC,OT,BLK,21,379.99,STOLEN
197139,OT,KIWI / URBAN,EL,ONG,32,700,STOLEN
197140,EM,DART RED,EL,RED,40,789.87,STOLEN
197141,OT,,RG,BLK,7,400,STOLEN
197142,OT,MILANO M,RG,SIL,21,670,STOLEN
197143,IH,MOUNTAIN BIKE,MT,SIL,21,700,STOLEN
197144,OT,,OT,GLD,10,150,STOLEN
197145,UK,,RG,PLE,7,549,STOLEN
197146,NO,,RG,,3,400,STOLEN
197147,HF,,BM,OTH,21,300,STOLEN
197148,EM,,EL,MRN,1,1000,STOLEN
197149,IH,,MT,BRZ,24,600,STOLEN
197150,OT,BOSTON,FO,BLK,1,1000,STOLEN
197151,NO,STORM 9.2,MT,GRY,24,600,STOLEN
197152,OT,,RG,BLU,18,0,RECOVERED
197153,NO,,RG,GRY,21,900,STOLEN
197154,CA,QUICK CX3,MT,WHI,18,971.78,STOLEN
197155,OT,RACEING BIKE,RC,BLU,27,1200,STOLEN
197156,GI,GIANT ESCAPE 2,TO,WHI,21,489,STOLEN
197157,OT,ALLEZ SPORT 201,RC,GRY,18,1100,STOLEN
197158,NO,,RG,DGR,24,500,STOLEN
197159,SC,,RG,GRY,21,500,STOLEN
197160,CA,TRAIL 7,MT,BLK,24,677.99,STOLEN
197161,OT,,RG,BLK,18,150,STOLEN
197162,OT,,FO,RED,10,325,STOLEN
197163,OT,,MT,SIL,21,650,STOLEN
197164,TR,,MT,BLK,21,750,STOLEN
197165,DB,,MT,ONG,18,650,STOLEN
197166,IN,,MT,GRY,18,350,STOLEN
197167,IN,,MT,GRY,21,400,STOLEN
197168,NA,,MT,WHI,21,350,STOLEN
197169,GI,BOULDER SE,MT,BLK,21,650,STOLEN
197170,SU,,MT,DGR,21,400,STOLEN
197171,NO,MISSY,RG,PNK,1,100,STOLEN
197172,EM,WIND,EL,BLK,40,3500,STOLEN
197173,GI,SIZE XL,MT,RED,12,500,STOLEN
197174,GIANT,,MT,REDBLK,12,700,STOLEN
197175,LITE SPEED,VORTEX,RC,SIL,20,,STOLEN
197176,LOOK,795,RC,BLURED,22,,STOLEN
197177,OTHER,,MT,GRYWHI,0,300,STOLEN
197178,OTHER,TOTAL EV 500,OT,BLU,1,,STOLEN
197179,SUPERCYCLE,,MT,ONG,18,129,STOLEN
197180,OTHER,FUTURA 2000,SC,BLU,0,1000,STOLEN
197181,GIANT,ACQUILA,RG,MRN,21,500,STOLEN
197182,UNKNOWN,,SC,BLK,1,3000,STOLEN
197183,OTHER,,MT,SIL,21,100,STOLEN
197184,RALEIGH,,OT,SIL,21,200,STOLEN
197185,SPECIALIZED,ROCK HOPPER,OT,BLU,24,250,STOLEN
197186,OT,PACE FIXIE 700C,OT,BLK,1,300,STOLEN
197187,UNKNOWN,UNKNOWN,RG,BLU,10,450,STOLEN
197188,BIANCHI,,OT,BLU,18,,STOLEN
197189,UK,,RC,BLK,1,500,STOLEN
197190,NORCO,YORKVILLE,OT,GRY,21,750,STOLEN
197191,GIANT,RAPID,OT,WHIBLU,24,3000,STOLEN
197192,CANNONDALE,,RC,BLKWHI,24,7000,STOLEN
197193,CA,,TO,BLK,12,7000,STOLEN
197194,SPECIALIZED,AWLEZ,RC,BLU,12,2500,STOLEN
197195,GI,2013,MT,SIL,24,1000,STOLEN
197196,GIANT,HYBRED,MT,BLU,21,700,STOLEN
197197,GI,ANYROAD,RC,DBL,20,1500,STOLEN
197198,TR,,MT,BLK,24,1000,STOLEN
197199,OT,ST1,EL,WHI,30,3000,STOLEN
197200,ROCKY MOUNTAIN,,MT,WHIBLU,21,1400,STOLEN
197201,OTHER,,OT,PLE,0,1000,STOLEN
197202,GI,ROVE 2,MT,PLE,18,700,STOLEN
197203,RM,FUSION,MT,WHI,21,1000,STOLEN
197204,MIELE,,RG,BLU,10,600,STOLEN
197205,UNKNOWN MAKE,,RG,RED,10,350,STOLEN
197206,UNKNOWN MAKE,BMX,BM,DBL,1,350,STOLEN
197207,OT,CX,TO,DGR,9,1349.99,STOLEN
197208,NO,YORKVILLE,RG,BLU,3,500,STOLEN
197209,MILANO HYBRID,,RG,GRN,10,700,STOLEN
197210,UNKOWN,UNKNOWN,MT,BLU,10,400,STOLEN
197211,BMX,KIDS,BM,,0,,STOLEN
197212,CCM,ORION,RG,BLK,1,300,STOLEN
197213,RA,,RC,BLK,3,150,STOLEN
197214,GT,,MT,GRY,21,500,STOLEN
197215,OTHER,JEEP,MT,SIL,6,800,STOLEN
197216,OTHER,,RG,BLU,0,500,STOLEN
197217,TREK,7.3 FX 22.5,RG,BLK,10,750,STOLEN
197218,ROCKY MOUNTAIN,CRT003-10,MT,BLK,10,750,STOLEN
197219,KONA,PROCESS,MT,BLK,12,5000,STOLEN
197220,DIAMONDBACK,ASSAULT,MT,BLKBLU,12,1500,STOLEN
197221,CCM,DS-650,MT,REDWHI,12,650,STOLEN
197222,FJ,DECLARATION,RG,GRY,1,500,STOLEN
197223,GIANT,,MT,,21,250,STOLEN
197224,RALEIGH,,RG,SIL,21,70,STOLEN
197225,OT,,MT,,27,0,STOLEN
197226,UK,WELLINGTON ROAD,RC,SIL,21,700,STOLEN
197227,EAGLE,EBIKE,TO,GRN,1,,STOLEN
197228,CCM,APEX 17,MT,BLUWHI,24,300,STOLEN
197229,UNKNOWN,UNKNOWN,OT,,9,350,STOLEN
197230,UNKNOWN,UNKNOWN,MT,BLK,21,,STOLEN
197231,GIANT ROAM,XR1,MT,BRZ,18,1099.95,STOLEN
197232,CANNONDALE,CADX,OT,SIL,18,600,STOLEN
197233,DIAMONDBACK,HYBRID,MT,YEL,15,200,STOLEN
197234,UK,D-STREET,RG,RED,1,550,STOLEN
197235,TREK,3500,MT,GRY,21,400,STOLEN
197236,OT,,RC,RED,16,350,STOLEN
197237,OT,,RG,WHI,10,600,STOLEN
197238,OT,PITCH SPORT,MT,GRN,8,900,STOLEN
197239,OT,PITCH SPORT,MT,GRN,8,900,STOLEN
197240,TREK,VERVE,OT,BLK,21,400,STOLEN
197241,KONA,JAKE THE SNAKE,RG,BLKONG,21,1400,STOLEN
197242,UNIVUGA,MONTEGA,RG,PLE,18,500,STOLEN
197243,UNKNOWN,UNKNOWN,MT,WHI,12,,STOLEN
197244,OT,PALERMO,RG,BLU,24,400,STOLEN
197245,GT,VANTARA  COMP,RG,BLK,24,700,STOLEN
197246,TREK,BIONX,EL,BLKGRY,1,4500,STOLEN
197247,OT,CITY CRUISER,RG,LGR,3,800,STOLEN
197248,SUPERCYCLE,,MT,DGR,21,150,UNKNOWN
197249,OTHER,BTWIN ROCK RIDE,MT,BLK,27,500,STOLEN
197250,OTHER,,OT,SIL,0,6000,STOLEN
197251,OTHER,,BM,GRY,0,400,STOLEN
197252,FORTRESS,,SC,BLU,1,4000,STOLEN
197253,GT,AGGRESSOR,MT,BLK,21,439,STOLEN
197254,NORCO,INDIE,RG,BLK,24,800,STOLEN
197255,CERVELO,RCA,RC,BLKRED,0,23000,STOLEN
197256,CERVELO,C5,RC,BLKONG,0,9500,STOLEN
197257,CERVELO,R3,RC,BLK,0,4800,STOLEN
197258,CERVELO,R3 UI2,RC,BLKWHI,0,4500,STOLEN
197259,CERVELO,R5 DA,RC,BLKRED,0,8000,STOLEN
197260,CERVELO,S5 DI2,RC,BLK,0,10500,STOLEN
197261,CERVELO,S3 UI2,RC,BLKRED,0,5500,STOLEN
197262,CERVELO,P3 UI2,RC,BLKWHI,0,6300,STOLEN
197263,CERVELO,P5 DI2,RC,REDWHI,0,11000,STOLEN
197264,CERVELO,P2 105,RC,WHI,0,3000,STOLEN
197265,VOLT,SPYDER,SC,BGE,1,1500,STOLEN
197266,TREK,9,MT,BLK,14,8000,STOLEN
197267,OT,,RG,SIL,1,475,STOLEN
197268,KHS,URDAN  XPRESS,OT,BLKPLE,24,800,RECOVERED
197269,GIANT,ESCAPE,OT,,1,633,STOLEN
197270,GT,GIANT,RG,WHI,18,600,STOLEN
197271,CCM,,OT,ONG,0,200,STOLEN
197272,NORCO,VALENCE,RC,BLK,12,,STOLEN
197273,TR,7.2 FX,RG,BLU,8,644.09,STOLEN
197274,TREK,1.0 SERIES,RG,WHIBLK,21,900,STOLEN
197275,TR,,RG,BGE,18,400,STOLEN
197276,OTHER,FIX GEAR,OT,BLK,1,450,STOLEN
197277,OT,OPUS CAPRICCIO,RG,RED,16,1387,STOLEN
197278,OTHER,SOFT TAIL,MT,BLU,0,3000,STOLEN
197279,GARY FISHER,HARD TAIL,MT,BLU,0,1800,STOLEN
197280,DEVINCI,,RG,BLKRED,0,2200,STOLEN
197281,GF,KOBIA,MT,DBL,10,1200,STOLEN
197282,OT,TIAGRA,RC,BLK,16,2500,STOLEN
197283,OT,,MT,BLK,16,3500,STOLEN
197284,SC,,MT,BLU,21,500,STOLEN
197285,SC,,MT,,21,500,STOLEN
197286,UK,,RG,BLK,21,400,STOLEN
197287,RA,REDUX 1 SMALL,TO,BLK,8,690,STOLEN
197288,DIADORA,TRACCIA,MT,BLK,21,400,STOLEN
197289,UK,UK,RG,,3,,STOLEN
197290,RA,,RC,GRY,15,1000,STOLEN
197291,OTHER,ENCORE AMP,BM,BLK,1,450,STOLEN
197292,OTHER,,OT,ONG,0,,STOLEN
197293,GIANT,UNKNOWN,MT,BLK,11,800,STOLEN
197294,GARY FISHER,KAITAI,OT,WHIONG,24,800,STOLEN
197295,SCHWINN,SUSPEND,MT,BLU,21,,UNKNOWN
197296,ROCKY MOUNTAIN,,OT,,0,600,STOLEN
197297,OT,RIVERSPORT,RG,,21,470,STOLEN
197298,FELT,V100,RC,GRYRED,8,1400,STOLEN
197299,UK,,MT,WHI,9,500,STOLEN
197300,CCM,,OT,GRYWHI,21,778,STOLEN
197301,NORCO,,MT,BLKRED,21,1200,STOLEN
197302,KHS,,MT,GRY,21,550,STOLEN
197303,UK,,RC,WHI,10,600,STOLEN
197304,EMMO,SOHO,EL,BLK,1,1800,STOLEN
197305,NAKAMURA,ROYAL M700C,MT,BLK,21,250,STOLEN
197306,OT,,RG,YEL,1,300,STOLEN
197307,BLATU,,EL,BLU,0,1000,STOLEN
197308,UK,,RG,RED,30,0,STOLEN
197309,GARY FISHER,MONONA,OT,SIL,21,1500,STOLEN
197310,OTHER,,MT,BLU,8,1000,STOLEN
197311,OT,,RC,BLK,10,250,STOLEN
197312,OT,UNO,RG,BLU,1,760,STOLEN
197313,DIAMONDBACK,COOPERHEAD,MT,WHI,21,750,STOLEN
197314,OT,SIRRUS,MT,ONG,18,869.99,STOLEN
197315,NO,YORKVILLE,RG,LBL,21,500,STOLEN
197316,RA,RUSH HOUR,RC,BLK,1,600,STOLEN
197317,SPECIALIZED,GLOBE,OT,,0,0,STOLEN
197318,KO,HOSS,MT,BLU,9,900,STOLEN
197319,LOUIS GARNEAU,STELLA,RG,BLKPNK,7,250,STOLEN
197320,TREK,GIRLS,RG,PLEWHI,7,250,STOLEN
197321,TREK,TREK MT 60,MT,BLU,6,350,STOLEN
197322,OTHER,TRACK55,OT,BLK,1,,RECOVERED
197323,ORYX,SHIMANO,MT,BLU,21,,UNKNOWN
197324,RALEIGH,MISCEO 2.0,OT,BLK,18,700,STOLEN
197325,CCM,VANDAL,MT,RED,21,250,STOLEN
197326,N/A,N/A,RG,GRY,18,200,STOLEN
197327,UNKNOWN,UNKNOWN,RG,RED,18,100,STOLEN
197328,BL,,RG,SIL,18,1000,STOLEN
197329,SPECIALIZED,ROYBAIX,RG,BLKSIL,21,1200,STOLEN
197330,CANNONDALE,BAD BOY 1,OT,BLK,0,,STOLEN
197331,SPECIALIZED,GLOBE,OT,GRN,0,600,STOLEN
197332,UK,,MT,BLK,20,500,STOLEN
197333,OTHER,6KU TRACK 55,OT,BLK,1,,RECOVERED
197334,JAMIS,HELIX,MT,WHIPLE,21,,STOLEN
197335,MA,,OT,SIL,21,1000,STOLEN
197336,MA,,OT,SIL,21,1000,STOLEN
197337,OTHER,,RG,RED,0,,STOLEN
197338,NORCO,MTN BIKE,MT,BLKGRN,5,900,STOLEN
197339,SPECIALIZED,,OT,REDBLK,21,800,STOLEN
197340,PEUGEOT,PARIS,OT,RED,4,,UNKNOWN
197341,TREK,3700,OT,BLU,0,1500,STOLEN
197342,PE,,TO,RED,12,250,STOLEN
197343,SUPERCYCLE,SC1500,RG,BLKGRY,0,100,STOLEN
197344,SCHWINN,,MT,BLKONG,21,300,STOLEN
197345,MA,,RG,SIL,12,220,STOLEN
197346,RALEIGH,,RC,BLK,1,600,STOLEN
197347,TREK,ALLANT,OT,GRN,7,800,STOLEN
197348,TREK,,MT,GRY,6,560,STOLEN
197349,GIANT,ESCAPE CITY,OT,GRY,0,600,STOLEN
197350,TR,,RG,GRY,1,0,STOLEN
197351,NORCO,,OT,LBL,3,500,STOLEN
197352,UK,,RG,GRN,10,0,STOLEN
197353,OTHER,U/K,MT,,18,,RECOVERED
197354,OTHER,WU TANG,MT,BLKYEL,21,700,STOLEN
197355,OT,XBOW,RC,WHI,20,1300,STOLEN
197356,OT,XBOW,RC,WHI,20,1300,STOLEN
197357,GT,SADDLEBACK,MT,WHI,21,600,STOLEN
197358,OT,HARDROCK,MT,SIL,24,700,STOLEN
197359,DCO,DCO XZONE 261,MT,BLKBLU,21,,UNKNOWN
197360,UK,,OT,SIL,1,2500,STOLEN
197361,UK,,MT,GRN,1,140,STOLEN
197362,SPECIALIZED,GLOBE,OT,GRYLBL,1,2215,STOLEN
197363,KO,PADDY WAGON,RG,BLK,1,800,STOLEN
197364,KO,PADDY WAGON,RG,BLK,1,800,STOLEN
197365,GIANT,,MT,GRN,1,250,STOLEN
197366,INFINITY,,OT,REDBLK,0,300,STOLEN
197367,OTHER,,MT,RED,10,200,STOLEN
197368,EM,URBAN 2.0,SC,WHI,35,1400,STOLEN
197369,OT,DOLCE ROAD BIKE,RC,RED,27,1600,STOLEN
197370,NORCO,,MT,BLUBLK,30,3000,STOLEN
197371,TREK,,OT,,21,2000,STOLEN
197372,CCM,REVENGE,OT,BLURED,10,600,STOLEN
197373,CA,CYCLOCROSS 5,MT,SIL,10,2000,STOLEN
197374,OT,,MT,,15,200,STOLEN
197375,OPUS,ADAGIO,OT,GRY,8,650,STOLEN
197376,OT,,SC,LBL,32,1700,STOLEN
197377,EMMO,,EL,BLKGRN,1,,STOLEN
197378,SPORTEK,RAVEN,MT,BLKWHI,21,,UNKNOWN
197379,EMMO,,EL,,0,,STOLEN
197380,GI,&BACK SADDLEBAG,OT,BLK,15,950,STOLEN
197381,GI,KICKSTAND&REAR,OT,BLK,15,1000,STOLEN
197382,CCM,,MT,REDWHI,0,300,STOLEN
197383,UNKNOWN,,FO,ONG,12,700,STOLEN
197384,JAMIS,X24,MT,WHI,21,200,STOLEN
197385,GIANT,ROAM,MT,BLK,24,500,STOLEN
197386,UNKNOWN MAKE,MOUNTAIN,MT,GRYMUL,21,150,STOLEN
197387,NORCO,UNKNOWN,MT,PNKWHI,5,80,STOLEN
197388,OTHER,EM100,OT,BLK,72,,STOLEN
197389,UNKNOWN MAKE,,OT,BLU,1,,STOLEN
197390,OTHER,,EL,WHI,1,800,STOLEN
197391,CCM,,MT,DBL,21,700,STOLEN
197392,GIANT,DIFY,RC,WHI,11,1500,STOLEN
197393,SCHWINN,,MT,BLK,21,150,STOLEN
