,timeID,hour,day,month,year,dayofweek
0,100000,1,24,3,2014,2
1,100001,16,27,9,2014,7
2,100002,6,24,3,2014,2
3,100003,15,24,3,2014,2
4,100004,2,3,5,2014,7
5,100005,15,26,3,2014,4
6,100008,0,1,1,2014,4
7,100009,5,27,3,2014,5
8,100010,7,16,2,2014,1
9,100011,14,26,3,2014,4
10,100012,0,17,2,2014,2
11,100013,21,19,4,2014,7
12,100014,3,17,2,2014,2
13,100015,13,19,4,2014,7
14,100016,9,8,4,2014,3
15,100017,2,19,4,2014,7
16,100018,13,17,4,2014,5
17,100019,19,26,3,2014,4
18,100020,3,24,4,2014,5
19,100021,5,9,4,2014,4
20,100022,9,24,4,2014,5
21,100023,19,9,4,2014,4
22,100024,18,24,4,2014,5
23,100025,4,3,5,2014,7
24,100026,2,11,5,2014,1
25,100027,0,11,5,2014,1
26,100028,1,16,5,2014,6
27,100031,9,17,5,2014,7
28,100032,16,16,5,2014,6
29,100033,18,18,5,2014,1
30,100034,20,24,5,2014,7
31,100035,3,30,3,2014,1
32,100040,14,5,4,2014,7
33,100041,2,12,4,2014,7
34,100042,13,12,4,2014,7
35,100045,13,15,4,2014,3
36,100046,21,15,4,2014,3
37,100047,0,4,5,2014,1
38,100048,4,6,5,2014,3
39,100049,23,6,5,2014,3
40,100050,13,7,5,2014,4
41,100051,0,23,5,2014,6
42,100052,20,23,5,2014,6
43,100053,20,25,9,2014,5
44,100054,3,31,5,2014,7
45,100055,15,5,4,2014,7
46,100056,16,11,10,2013,6
47,100057,20,30,6,2014,2
48,100058,10,5,7,2014,7
49,100059,14,20,3,2014,5
50,100060,22,30,8,2013,6
51,100061,22,5,3,2014,4
52,100062,12,5,3,2014,4
53,100063,16,29,5,2014,5
54,100064,20,4,7,2014,6
55,100065,8,24,6,2014,3
56,100066,9,16,10,2014,5
57,100067,1,4,4,2014,6
58,100068,20,22,3,2014,7
59,100069,22,4,4,2014,6
60,100070,9,14,4,2014,2
61,100071,13,20,4,2014,1
62,100072,21,20,4,2014,1
63,100073,22,20,4,2014,1
64,100074,13,22,4,2014,3
65,100075,14,22,4,2014,3
66,100076,17,22,4,2014,3
67,100077,12,28,4,2014,2
68,100078,4,28,4,2014,2
69,100079,17,28,4,2014,2
70,100080,16,5,5,2014,2
71,100081,10,5,5,2014,2
72,100082,14,17,6,2014,3
73,100083,7,27,6,2014,6
74,100084,14,27,6,2014,6
75,100085,12,3,5,2014,7
76,100086,8,17,4,2014,5
77,100088,19,27,6,2014,6
78,100089,0,27,7,2014,1
79,100090,0,17,1,2014,6
80,100091,12,15,1,2014,4
81,100092,2,27,2,2014,5
82,100093,12,27,2,2014,5
83,100095,4,15,2,2014,7
84,100096,14,9,3,2014,1
85,100097,0,8,3,2014,7
86,100098,14,8,4,2014,3
87,100099,18,17,4,2014,5
88,100100,11,24,4,2014,5
89,100101,1,25,4,2014,6
90,100102,13,25,4,2014,6
91,100103,1,3,5,2014,7
92,100104,0,3,5,2014,7
93,100105,0,15,5,2014,5
94,100106,23,15,5,2014,5
95,100107,19,29,5,2014,5
96,100108,20,4,6,2014,4
97,100109,17,21,3,2014,6
98,100110,18,6,4,2014,1
99,100111,18,5,3,2014,4
100,100113,13,9,4,2014,4
101,100114,15,9,4,2014,4
102,100115,13,10,4,2014,5
103,100116,2,18,4,2014,6
104,100117,16,18,4,2014,6
105,100118,10,18,4,2014,6
106,100119,18,18,4,2014,6
107,100122,18,26,4,2014,7
108,100123,20,26,4,2014,7
109,100124,16,26,4,2014,7
110,100125,13,2,5,2014,6
111,100126,14,2,5,2014,6
112,100127,4,27,3,2014,5
113,100128,12,2,6,2014,2
114,100129,19,3,6,2014,3
115,100131,9,1,6,2010,3
116,100132,5,18,1,2014,7
117,100133,18,11,6,2014,4
118,100134,15,16,6,2014,2
119,100135,16,17,6,2014,3
120,100136,23,15,1,2014,4
121,100140,15,3,5,2014,7
122,100141,0,16,5,2014,6
123,100142,2,16,5,2014,6
124,100143,11,16,5,2014,6
125,100144,22,16,5,2014,6
126,100145,0,17,5,2014,7
127,100146,7,1,4,2014,3
128,100147,22,8,4,2014,3
129,100148,15,24,4,2014,5
130,100149,20,24,4,2014,5
131,100151,15,25,4,2014,6
132,100153,13,8,1,2014,4
133,100155,9,15,1,2014,4
134,100156,3,8,3,2014,7
135,100157,16,1,2,2014,7
136,100158,19,16,6,2014,2
137,100159,23,20,6,2014,6
138,100160,22,2,5,2014,6
139,100161,3,2,5,2014,6
140,100162,2,2,6,2014,2
141,100163,21,11,6,2014,4
142,100164,22,11,6,2014,4
143,100165,16,11,6,2014,4
144,100166,9,11,6,2014,4
145,100168,18,16,6,2014,2
146,100170,20,16,6,2014,2
147,100171,18,19,6,2014,5
148,100173,22,19,6,2014,5
149,100174,16,20,6,2014,6
150,100176,19,2,7,2014,4
151,100179,18,18,7,2014,6
152,100181,21,18,7,2014,6
153,100182,21,15,5,2014,5
154,100183,18,21,3,2014,6
155,100184,15,22,3,2014,7
156,100185,12,4,4,2014,6
157,100186,2,4,4,2014,6
158,100187,17,4,4,2014,6
159,100189,11,4,4,2014,6
160,100190,2,6,4,2014,1
161,100194,20,6,4,2014,1
162,100195,15,14,4,2014,2
163,100196,10,22,4,2014,3
164,100197,15,22,4,2014,3
165,100198,2,4,6,2014,4
166,100200,22,6,2,2014,5
167,100201,13,14,2,2014,6
168,100202,19,14,2,2014,6
169,100203,8,14,2,2014,6
170,100204,22,20,2,2014,5
171,100205,23,21,2,2014,6
172,100206,2,22,2,2014,7
173,100207,13,22,2,2014,7
174,100208,18,22,2,2014,7
175,100209,20,22,2,2014,7
176,100210,19,22,2,2014,7
177,100211,8,12,3,2014,4
178,100212,17,23,3,2014,1
179,100213,4,30,3,2014,1
180,100214,10,30,3,2014,1
181,100215,17,30,3,2014,1
182,100216,20,9,3,2014,1
183,100217,14,2,3,2014,1
184,100218,14,8,3,2014,7
185,100219,8,16,3,2014,1
186,100220,15,16,3,2014,1
187,100221,18,16,3,2014,1
188,100222,11,2,3,2014,1
189,100223,20,2,3,2014,1
190,100224,3,9,3,2014,1
191,100225,18,27,2,2014,5
192,100226,2,1,4,2014,3
193,100227,20,1,4,2014,3
194,100228,12,8,4,2014,3
195,100229,12,24,4,2014,5
196,100232,21,25,4,2014,6
197,100233,18,25,4,2014,6
198,100236,3,3,5,2014,7
199,100237,14,3,5,2014,7
200,100238,12,18,2,2014,3
201,100239,23,27,3,2014,5
202,100241,11,27,3,2014,5
203,100242,13,26,3,2014,4
204,100243,18,24,3,2014,2
205,100245,14,24,3,2014,2
206,100246,14,17,3,2014,2
207,100247,22,7,3,2014,6
208,100248,3,1,3,2014,7
209,100249,18,26,2,2014,4
210,100251,7,18,2,2014,3
211,100252,23,8,2,2014,7
212,100253,19,8,2,2014,7
213,100254,14,7,2,2014,6
214,100255,13,7,2,2014,6
215,100256,2,7,2,2014,6
216,100257,1,24,1,2014,6
217,100258,15,23,1,2014,5
218,100259,4,23,1,2014,5
219,100261,22,3,5,2014,7
220,100262,2,8,5,2014,5
221,100263,7,8,5,2014,5
222,100264,21,8,5,2014,5
223,100265,18,11,5,2014,1
224,100266,13,16,5,2014,6
225,100267,17,16,5,2014,6
226,100268,6,17,5,2014,7
227,100269,13,27,2,2014,5
228,100270,3,2,3,2014,1
229,100271,21,2,3,2014,1
230,100272,20,27,2,2014,5
231,100273,9,8,3,2014,7
232,100274,19,9,3,2014,1
233,100275,1,16,3,2014,1
234,100276,2,16,3,2014,1
235,100279,10,27,2,2014,5
236,100280,20,17,2,2014,2
237,100281,0,16,2,2014,1
238,100284,14,15,2,2014,7
239,100285,14,18,1,2014,7
240,100286,19,18,1,2014,7
241,100287,20,18,1,2014,7
242,100288,13,16,1,2014,5
243,100289,2,7,1,2014,3
244,100290,11,25,12,2013,4
245,100291,10,15,2,2014,7
246,100292,1,1,2,2014,7
247,100293,6,1,2,2014,7
248,100294,17,16,3,2014,1
249,100297,9,8,1,2014,4
250,100298,20,1,1,2014,4
251,100299,12,17,2,2014,2
252,100300,0,6,5,2014,3
253,100302,18,6,5,2014,3
254,100305,8,31,5,2014,7
255,100306,12,31,5,2014,7
256,100307,19,31,5,2014,7
257,100308,23,30,6,2014,2
258,100309,1,6,7,2014,1
259,100310,3,6,7,2014,1
260,100311,7,6,7,2014,1
261,100312,10,6,7,2014,1
262,100313,16,6,7,2014,1
263,100314,19,6,7,2014,1
264,100315,23,3,1,2014,6
265,100316,13,11,1,2014,7
266,100317,7,1,1,2013,3
267,100318,17,6,2,2014,5
268,100319,11,22,2,2014,7
269,100320,10,7,5,2014,4
270,100321,2,3,1,2014,6
271,100322,0,11,1,2014,7
272,100323,1,11,1,2014,7
273,100324,3,11,1,2014,7
274,100328,1,20,1,2014,2
275,100329,9,20,1,2014,2
276,100330,11,21,1,2014,3
277,100331,21,21,1,2014,3
278,100332,18,22,1,2014,4
279,100333,0,22,1,2014,4
280,100334,19,22,1,2014,4
281,100335,12,1,12,2012,7
282,100336,11,7,5,2014,4
283,100337,0,20,5,2014,3
284,100338,18,20,5,2014,3
285,100339,19,20,5,2014,3
286,100340,19,6,6,2014,6
287,100343,16,20,5,2014,3
288,100345,20,25,7,2014,6
289,100347,1,26,7,2014,7
290,100348,2,26,7,2014,7
291,100349,10,26,7,2014,7
292,100350,15,26,7,2014,7
293,100351,17,26,7,2014,7
294,100352,2,25,7,2014,6
295,100353,0,11,8,2014,2
296,100354,13,11,8,2014,2
297,100355,19,11,8,2014,2
298,100357,22,11,8,2014,2
299,100358,12,11,8,2014,2
300,100359,19,27,8,2014,4
301,100360,8,27,8,2014,4
302,100361,9,31,3,2013,1
303,100362,16,19,4,2014,7
304,100364,23,26,4,2014,7
305,100366,13,2,6,2014,2
306,100367,20,2,6,2014,2
307,100368,14,3,6,2014,3
308,100370,22,2,6,2014,2
309,100371,11,11,6,2014,4
310,100373,9,16,6,2014,2
311,100375,14,16,6,2014,2
312,100376,11,20,6,2014,6
313,100377,15,20,6,2014,6
314,100379,18,20,6,2014,6
315,100380,4,2,7,2014,4
316,100383,12,2,7,2014,4
317,100384,21,2,7,2014,4
318,100385,23,19,7,2014,7
319,100386,4,9,2,2014,1
320,100387,9,18,2,2014,3
321,100388,11,26,2,2014,4
322,100389,16,26,2,2014,4
323,100390,17,26,2,2014,4
324,100391,14,1,3,2014,7
325,100392,20,7,3,2014,6
326,100393,16,10,3,2014,2
327,100397,19,10,3,2014,2
328,100398,15,10,3,2014,2
329,100399,22,10,3,2014,2
330,100400,23,17,3,2014,2
331,100401,12,19,3,2014,4
332,100402,22,7,1,2014,3
333,100403,12,15,2,2014,7
334,100405,15,1,2,2014,7
335,100408,23,17,1,2014,6
336,100410,19,13,6,2014,6
337,100411,11,17,1,2014,6
338,100412,21,7,1,2014,3
339,100413,11,9,1,2014,5
340,100414,0,16,1,2014,5
341,100415,2,16,1,2014,5
342,100416,17,16,1,2014,5
343,100417,19,16,1,2014,5
344,100418,10,18,1,2014,7
345,100419,3,18,1,2014,7
346,100420,18,18,1,2014,7
347,100422,14,23,1,2014,5
348,100423,20,24,1,2014,6
349,100424,3,7,2,2014,6
350,100425,15,6,1,2014,2
351,100426,7,6,1,2014,2
352,100427,2,14,1,2014,3
353,100428,11,14,1,2014,3
354,100429,19,14,1,2014,3
355,100430,0,31,1,2014,6
356,100431,15,11,2,2014,3
357,100432,17,11,2,2014,3
358,100433,19,11,2,2014,3
359,100435,21,11,2,2014,3
360,100436,1,19,2,2014,4
361,100437,17,19,2,2014,4
362,100438,12,19,2,2014,4
363,100439,3,23,2,2014,1
364,100440,11,23,2,2014,1
365,100441,1,28,2,2014,6
366,100442,4,28,2,2014,6
367,100443,15,3,3,2014,2
368,100445,12,3,3,2014,2
369,100449,14,26,2,2014,4
370,100450,18,7,2,2014,6
371,100452,1,9,2,2014,1
372,100453,13,19,12,2013,5
373,100454,1,2,5,2014,6
374,100456,22,27,4,2014,1
375,100457,1,26,4,2014,7
376,100458,21,18,4,2014,6
377,100459,16,9,4,2014,4
378,100460,23,9,4,2014,4
379,100463,2,7,4,2014,2
380,100464,23,9,2,2014,1
381,100465,20,24,3,2014,2
382,100467,17,18,1,2014,7
383,100468,4,18,1,2014,7
384,100469,12,9,1,2014,5
385,100470,20,5,4,2014,7
386,100471,15,11,1,2014,7
387,100472,20,3,1,2014,6
388,100473,2,19,1,2014,1
389,100474,22,19,1,2014,1
390,100475,2,21,1,2014,3
391,100476,12,19,1,2014,1
392,100477,10,11,9,2013,4
393,100478,10,21,1,2014,3
394,100479,4,21,1,2014,3
395,100480,8,22,1,2014,4
396,100483,15,22,1,2014,4
397,100484,17,21,1,2014,3
398,100485,11,6,2,2014,5
399,100486,15,6,2,2014,5
400,100487,16,6,2,2014,5
401,100489,13,12,2,2014,4
402,100490,1,14,2,2014,6
403,100491,10,14,2,2014,6
404,100492,13,20,2,2014,5
405,100493,18,20,2,2014,5
406,100494,19,21,2,2014,6
407,100495,4,3,1,2014,6
408,100496,9,3,1,2014,6
409,100497,10,11,1,2014,7
410,100498,22,11,1,2014,7
411,100500,14,20,1,2014,2
412,100501,1,21,1,2014,3
413,100502,8,21,1,2014,3
414,100503,19,21,1,2014,3
415,100509,16,15,1,2014,4
416,100510,21,6,4,2014,1
417,100511,15,15,1,2014,4
418,100512,18,4,4,2014,6
419,100514,13,2,9,2013,2
420,100515,0,10,1,2014,6
421,100517,12,1,1,2014,4
422,100519,12,8,1,2014,4
423,100524,1,1,1,2014,4
424,100525,3,1,1,2014,4
425,100527,20,16,2,2014,1
426,100528,10,16,2,2014,1
427,100529,20,15,2,2014,7
428,100531,1,15,2,2014,7
429,100532,12,1,2,2014,7
430,100533,10,15,1,2014,4
431,100534,2,15,1,2014,4
432,100535,13,10,1,2014,6
433,100536,16,8,1,2014,4
434,100537,15,8,1,2014,4
435,100538,2,1,1,2014,4
436,100539,7,1,1,2014,4
437,100543,20,8,5,2014,5
438,100545,7,25,4,2014,6
439,100547,20,17,4,2014,5
440,100548,8,8,4,2014,3
441,100549,17,8,5,2014,5
442,100554,12,2,3,2014,1
443,100555,0,15,1,2014,4
444,100557,2,5,4,2014,7
445,100558,19,5,4,2014,7
446,100562,4,12,4,2014,7
447,100563,20,12,4,2014,7
448,100564,14,12,4,2014,7
449,100565,12,21,4,2014,2
450,100566,2,4,5,2014,1
451,100568,16,6,5,2014,3
452,100569,10,6,5,2014,3
453,100571,14,23,12,2013,2
454,100572,21,22,1,2014,4
455,100574,23,22,2,2014,7
456,100576,3,23,3,2014,1
457,100577,14,15,4,2014,3
458,100578,18,5,4,2014,7
459,100579,18,31,5,2014,7
460,100581,11,3,1,2014,6
461,100582,18,19,3,2014,4
462,100583,4,25,12,2013,4
463,100585,15,7,4,2014,2
464,100586,23,27,4,2014,1
465,100587,20,16,1,2014,5
466,100588,23,16,1,2014,5
467,100589,23,24,1,2014,6
468,100590,9,7,2,2014,6
469,100591,9,8,2,2014,7
470,100592,18,8,2,2014,7
471,100593,19,18,2,2014,3
472,100594,0,7,1,2014,3
473,100595,10,1,3,2014,7
474,100597,10,10,3,2014,2
475,100598,2,27,3,2014,5
476,100599,17,7,4,2014,2
477,100600,18,7,4,2014,2
478,100601,7,9,4,2014,4
479,100602,0,18,4,2014,6
480,100603,13,18,4,2014,6
481,100606,21,26,2,2014,4
482,100609,0,7,4,2014,2
483,100611,20,12,1,2014,1
484,100615,22,12,1,2014,1
485,100616,1,13,1,2014,2
486,100618,1,30,1,2014,5
487,100619,10,31,1,2014,6
488,100620,20,31,1,2014,6
489,100621,9,20,12,2013,6
490,100622,3,19,2,2014,4
491,100623,14,19,2,2014,4
492,100624,2,23,2,2014,1
493,100625,3,20,3,2014,5
494,100626,5,20,3,2014,5
495,100627,19,20,3,2014,5
496,100629,9,19,7,2014,7
497,100631,14,20,7,2014,1
498,100632,13,20,7,2014,1
499,100633,11,7,4,2014,2
500,100634,20,17,9,2014,4
501,100636,0,18,9,2014,5
502,100637,21,12,9,2014,6
503,100638,14,17,9,2014,4
504,100639,3,18,9,2014,5
505,100640,1,29,10,2014,4
506,100642,15,18,1,2014,7
507,100645,9,24,1,2014,6
508,100646,8,24,1,2014,6
509,100649,15,7,2,2014,6
510,100653,1,23,5,2014,6
511,100654,13,23,5,2014,6
512,100656,13,16,9,2014,3
513,100658,11,16,7,2014,4
514,100659,2,16,7,2014,4
515,100660,22,31,10,2014,6
516,100661,23,31,10,2014,6
517,100662,8,31,10,2014,6
518,100663,16,31,5,2014,7
519,100666,21,31,5,2014,7
520,100668,2,5,7,2014,7
521,100669,14,5,7,2014,7
522,100671,15,22,2,2014,7
523,100672,21,6,3,2014,5
524,100674,3,29,3,2014,7
525,100676,4,1,3,2014,7
526,100677,5,1,3,2014,7
527,100678,13,7,3,2014,6
528,100679,9,10,3,2014,2
529,100680,14,10,3,2014,2
530,100681,15,17,3,2014,2
531,100682,2,26,3,2014,4
532,100683,18,26,3,2014,4
533,100684,3,27,3,2014,5
534,100685,16,27,3,2014,5
535,100687,19,7,4,2014,2
536,100688,18,9,4,2014,4
537,100689,20,18,7,2014,6
538,100690,16,25,7,2014,6
539,100693,3,26,7,2014,7
540,100694,6,29,10,2014,4
541,100695,8,29,10,2014,4
542,100696,22,27,10,2014,2
543,100698,11,17,7,2014,5
544,100699,12,20,9,2014,7
545,100700,1,6,1,2014,2
546,100701,0,12,1,2014,1
547,100702,11,12,1,2014,1
548,100705,21,6,1,2014,2
549,100707,4,12,1,2014,1
550,100709,2,13,1,2014,2
551,100710,11,13,1,2014,2
552,100711,16,14,1,2014,3
553,100712,23,2,1,2014,5
554,100713,17,8,1,2014,4
555,100714,7,8,1,2014,4
556,100715,22,15,1,2014,4
557,100716,21,15,1,2014,4
558,100718,16,5,1,2013,7
559,100720,21,8,1,2014,4
560,100721,22,10,1,2014,6
561,100722,20,15,1,2014,4
562,100723,14,17,1,2014,6
563,100724,10,17,1,2014,6
564,100728,11,6,1,2014,2
565,100730,12,20,12,2013,6
566,100731,23,13,1,2014,2
567,100733,17,19,12,2013,5
568,100734,11,7,1,2014,3
569,100735,22,8,1,2014,4
570,100736,14,10,1,2014,6
571,100738,9,17,1,2014,6
572,100739,16,17,1,2014,6
573,100743,18,17,1,2014,6
574,100744,3,16,2,2014,1
575,100747,13,1,1,2014,4
576,100748,0,2,1,2014,5
577,100749,19,6,1,2014,2
578,100751,17,13,1,2014,2
579,100752,1,14,1,2014,3
580,100754,22,6,1,2014,2
581,100757,10,14,1,2014,3
582,100758,17,12,1,2014,1
583,100759,4,13,1,2014,2
584,100761,8,13,1,2014,2
585,100763,20,14,1,2014,3
586,100764,20,30,1,2014,5
587,100765,9,30,1,2014,5
588,100768,12,11,2,2014,3
589,100769,7,31,1,2014,6
590,100770,17,30,1,2014,5
591,100771,19,30,1,2014,5
592,100773,5,7,1,2014,3
593,100774,20,7,1,2014,3
594,100776,0,15,1,2013,3
595,100778,9,7,1,2014,3
596,100779,12,7,1,2014,3
597,100780,15,7,1,2014,3
598,100781,16,7,1,2014,3
599,100782,19,7,1,2014,3
600,100783,10,9,1,2014,5
601,100784,21,9,1,2014,5
602,100785,11,16,1,2014,5
603,100786,12,24,1,2014,6
604,100787,16,24,1,2014,6
605,100788,16,7,2,2014,6
606,100789,18,8,1,2014,4
607,100790,17,15,1,2014,4
608,100791,22,17,1,2014,6
609,100793,21,15,2,2014,7
610,100794,17,17,2,2014,2
611,100796,17,1,9,2013,1
612,100798,9,17,2,2014,2
613,100799,16,27,2,2014,5
614,100801,16,1,4,2014,3
615,100804,12,1,4,2014,3
616,100805,7,16,3,2014,1
617,100808,11,1,1,2014,4
618,100810,19,7,2,2014,6
619,100811,0,9,2,2014,1
620,100812,7,9,2,2014,1
621,100813,21,18,2,2014,3
622,100817,23,7,3,2014,6
623,100819,2,9,2,2014,1
624,100820,13,26,2,2014,4
625,100822,10,23,1,2014,5
626,100823,1,8,2,2014,7
627,100824,14,9,2,2014,1
628,100825,10,18,2,2014,3
629,100826,9,26,2,2014,4
630,100828,17,10,3,2014,2
631,100829,6,26,3,2014,4
632,100831,12,19,4,2014,7
633,100832,6,19,4,2014,7
634,100834,20,6,3,2014,5
635,100835,17,22,12,2013,1
636,100836,0,1,1,2013,3
637,100837,2,15,4,2014,3
638,100838,9,12,4,2014,7
639,100839,6,15,2,2014,7
640,100840,19,27,2,2014,5
641,100843,5,15,2,2014,7
642,100847,21,8,3,2014,7
643,100848,22,1,4,2014,3
644,100850,17,8,4,2014,3
645,100852,0,17,4,2014,5
646,100853,23,17,4,2014,5
647,100854,15,1,1,2014,4
648,100855,19,24,4,2014,5
649,100856,3,25,4,2014,6
650,100860,8,8,5,2014,5
651,100862,8,7,1,2014,3
652,100865,17,9,1,2014,5
653,100867,22,9,1,2014,5
654,100868,8,19,3,2014,4
655,100869,16,19,3,2014,4
656,100870,0,27,9,2013,6
657,100873,12,6,1,2014,2
658,100874,5,6,1,2014,2
659,100875,1,31,1,2014,6
660,100876,20,11,2,2014,3
661,100878,16,19,2,2014,4
662,100880,20,19,2,2014,4
663,100881,18,19,2,2014,4
664,100882,1,23,2,2014,1
665,100885,12,23,2,2014,1
666,100886,5,28,2,2014,6
667,100887,18,23,2,2014,1
668,100888,0,20,3,2014,5
669,100889,18,31,1,2014,6
670,100890,11,20,3,2014,5
671,100892,8,20,3,2014,5
672,100896,22,19,3,2014,4
673,100897,20,20,6,2011,2
674,100900,14,7,4,2014,2
675,100901,4,9,4,2014,4
676,100902,17,9,4,2014,4
677,100904,21,9,4,2014,4
678,100905,8,10,4,2014,5
679,100906,18,10,4,2014,5
680,100907,6,11,1,2014,7
681,100908,1,19,1,2014,1
682,100909,21,19,1,2014,1
683,100911,22,21,1,2014,3
684,100912,21,12,2,2014,4
685,100914,4,21,2,2014,6
686,100915,14,21,2,2014,6
687,100916,4,22,2,2014,7
688,100917,12,6,3,2014,5
689,100918,11,6,3,2014,5
690,100919,1,12,3,2014,4
691,100920,15,12,3,2014,4
692,100922,1,23,3,2014,1
693,100923,5,23,3,2014,1
694,100924,18,29,3,2014,7
695,100925,21,29,3,2014,7
696,100926,1,30,3,2014,1
697,100927,23,14,8,2014,5
698,100928,20,11,1,2014,7
699,100930,13,22,1,2014,4
700,100931,20,15,4,2014,3
701,100932,0,1,4,2013,2
702,100938,20,15,12,2013,1
703,100939,17,6,3,2014,5
704,100940,18,14,2,2014,6
705,100941,12,11,1,2014,7
706,100944,12,16,7,2014,4
707,100946,14,11,1,2014,7
708,100947,0,19,1,2014,1
709,100949,10,20,1,2014,2
710,100950,20,20,1,2014,2
711,100951,14,21,1,2014,3
712,100952,9,22,1,2014,4
713,100953,15,21,1,2014,3
714,100955,5,3,1,2014,6
715,100956,12,7,4,2014,2
716,100957,6,18,4,2014,6
717,100958,7,18,4,2014,6
718,100959,12,10,4,2014,5
719,100960,0,10,4,2014,5
720,100962,20,27,4,2014,1
721,100963,2,2,5,2014,6
722,100965,21,3,6,2014,3
723,100966,5,11,6,2014,4
724,100967,13,16,6,2014,2
725,100968,12,16,6,2014,2
726,100970,10,19,6,2014,5
727,100971,20,19,6,2014,5
728,100973,22,20,6,2014,6
729,100975,9,18,7,2014,6
730,100976,2,19,7,2014,7
731,100977,7,19,7,2014,7
732,100978,17,20,7,2014,1
733,100979,15,25,7,2014,6
734,100980,12,20,2,2014,5
735,100982,20,20,2,2014,5
736,100983,20,21,2,2014,6
737,100985,14,6,3,2014,5
738,100986,23,23,3,2014,1
739,100988,2,30,3,2014,1
740,100991,3,5,4,2014,7
741,100994,3,12,4,2014,7
742,100996,8,12,4,2014,7
743,100997,8,15,4,2014,3
744,100998,13,21,4,2014,2
745,101000,20,28,4,2014,2
746,101002,15,28,4,2014,2
747,101003,17,5,5,2014,2
748,101006,8,15,5,2014,5
749,101007,20,15,5,2014,5
750,101008,14,29,5,2014,5
751,101009,12,29,5,2014,5
752,101010,15,29,5,2014,5
753,101011,18,29,5,2014,5
754,101012,13,29,5,2014,5
755,101013,9,6,6,2014,6
756,101015,12,13,6,2014,6
757,101016,1,14,6,2014,7
758,101017,1,23,6,2014,2
759,101018,17,17,10,2014,6
760,101019,4,22,6,2014,1
761,101020,7,23,6,2014,2
762,101021,18,2,11,2014,1
763,101022,20,2,11,2014,1
764,101023,10,10,2,2014,2
765,101024,15,16,4,2014,4
766,101025,12,25,10,2013,6
767,101026,14,28,5,2014,4
768,101027,22,10,2,2014,2
769,101028,22,1,6,2014,1
770,101030,3,1,6,2014,1
771,101031,23,10,6,2014,3
772,101032,0,19,5,2014,2
773,101033,8,28,5,2014,4
774,101034,21,18,8,2014,2
775,101035,18,12,12,2014,6
776,101036,12,28,6,2014,7
777,101037,21,2,2,2014,1
778,101038,18,3,7,2014,5
779,101039,23,18,3,2015,4
780,101040,15,28,10,2014,3
781,101041,11,22,3,2014,7
782,101042,17,28,11,2014,6
783,101043,11,10,5,2014,7
784,101044,0,1,5,2014,5
785,101045,8,9,6,2014,2
786,101046,12,30,7,2014,4
787,101047,18,18,6,2014,4
788,101048,14,1,5,2014,5
789,101050,9,19,5,2014,2
790,101051,17,11,7,2014,6
791,101052,12,9,7,2014,4
792,101054,9,10,8,2014,1
793,101056,3,12,12,2014,6
794,101060,1,12,10,2014,1
795,101061,9,11,11,2014,3
796,101062,10,18,11,2014,3
797,101063,3,18,11,2014,3
798,101064,9,20,11,2014,5
799,101065,19,28,6,2014,7
800,101066,2,29,11,2014,7
801,101067,15,26,6,2014,5
802,101068,15,23,9,2014,3
803,101069,2,13,7,2014,1
804,101070,23,22,8,2014,6
805,101071,10,14,5,2014,4
806,101072,18,14,5,2014,4
807,101073,22,12,7,2014,7
808,101074,17,30,7,2014,4
809,101075,21,23,1,2015,6
810,101076,21,31,1,2015,7
811,101077,3,12,7,2014,7
812,101079,18,13,9,2014,7
813,101080,20,22,9,2014,2
814,101081,12,31,7,2014,5
815,101082,20,8,10,2014,4
816,101083,6,12,7,2014,7
817,101084,9,30,7,2014,4
818,101085,1,31,7,2014,5
819,101086,3,31,7,2014,5
820,101087,10,31,7,2014,5
821,101088,23,31,7,2014,5
822,101089,12,22,4,2014,3
823,101090,6,5,8,2014,3
824,101091,0,4,1,2014,7
825,101093,15,5,1,2014,1
826,101095,1,28,1,2014,3
827,101096,12,15,6,2014,1
828,101097,14,28,1,2014,3
829,101098,23,28,1,2014,3
830,101099,4,29,1,2014,4
831,101100,9,29,1,2014,4
832,101101,16,29,1,2014,4
833,101103,23,4,1,2014,7
834,101104,0,5,1,2014,1
835,101105,7,29,10,2014,4
836,101106,21,29,6,2014,1
837,101107,0,1,11,2014,7
838,101108,16,11,9,2014,5
839,101110,16,30,10,2014,5
840,101111,23,11,9,2014,5
841,101112,16,25,8,2014,2
842,101113,0,16,8,2014,7
843,101115,0,11,6,2013,3
844,101117,7,20,9,2014,7
845,101118,20,19,9,2014,6
846,101119,1,20,9,2014,7
847,101121,0,3,12,2014,4
848,101123,3,12,1,2014,1
849,101125,22,2,7,2014,4
850,101126,23,3,12,2014,4
851,101128,9,31,1,2014,6
852,101129,9,19,9,2014,6
853,101130,10,16,10,2014,5
854,101131,4,1,11,2014,7
855,101132,8,18,7,2014,6
856,101133,14,4,12,2014,5
857,101134,9,27,6,2014,6
858,101136,19,20,9,2014,7
859,101137,12,29,6,2014,1
860,101138,19,1,11,2014,7
861,101139,13,29,10,2014,4
862,101140,15,29,10,2014,4
863,101141,16,29,10,2014,4
864,101142,12,29,10,2014,4
865,101143,2,1,11,2014,7
866,101146,3,1,11,2014,7
867,101147,6,3,11,2014,2
868,101148,22,3,11,2014,2
869,101149,9,29,11,2014,7
870,101150,20,29,11,2014,7
871,101151,17,3,12,2014,4
872,101152,19,4,6,2014,4
